Paper Title,Hallmark,Score,Is_Aging_Related
"Long noncoding RNA HIF1A-AS2 facilitates cell survival and migration by sponging miR-33b-5p to modulate SIRT6 expression in osteosarcoma","None",0,No
"The role of sirtuins in the regulatin of oxidative stress during the progress and therapy of type 2 diabetes mellitus","epigenetic alterations",2.9883819818496704,Yes
"The role of sirtuins in the regulatin of oxidative stress during the progress and therapy of type 2 diabetes mellitus","mitochondrial dysfunction",1.839241474866867,Yes
"Sirtuin 6 Modulates Hypoxia-Induced Autophagy in Nasal Polyp Fibroblasts <i>via</i> Inhibition of Glycolysis","disabled macroautophagy",0.9006253480911255,Yes
"Sirtuin 6 Modulates Hypoxia-Induced Autophagy in Nasal Polyp Fibroblasts <i>via</i> Inhibition of Glycolysis","epigenetic alterations",0.4559810757637024,Yes
"Sirtuin 6 Modulates Hypoxia-Induced Autophagy in Nasal Polyp Fibroblasts <i>via</i> Inhibition of Glycolysis","deregulated nutrient sensing",0.11038929224014282,Yes
"Overexpression of SIRT6 attenuates the tumorigenicity of hepatocellular carcinoma cells","epigenetic alterations",0.7987749874591827,Yes
"Scientometric Analysis of SIRT6 Studies","epigenetic alterations",0.6467094421386719,Yes
"Yeast Sirtuin Family Members Maintain Transcription Homeostasis to Ensure Genome Stability","genome instability",1.3036240637302399,Yes
"Yeast Sirtuin Family Members Maintain Transcription Homeostasis to Ensure Genome Stability","epigenetic alterations",0.7130569219589233,Yes
"SIRT6 Inhibitor, OSS_128167 Restricts Hepatitis B Virus Transcription and Replication Through Targeting Transcription Factor Peroxisome Proliferator-Activated Receptors α","None",0,No
"The sirtuin 6: An overture in skin cancer","epigenetic alterations",1.6296033263206482,Yes
"Protective Effects of SIRT6 Against Inflammation, Oxidative Stress, and Cell Apoptosis in Spinal Cord Injury","mitochondrial dysfunction",0.7675685286521912,Yes
"Protective Effects of SIRT6 Against Inflammation, Oxidative Stress, and Cell Apoptosis in Spinal Cord Injury","chronic inflammation",0.6013612747192383,Yes
"Paternal High-Fat Diet Altered Sperm 5'tsRNA-Gly-GCC Is Associated With Enhanced Gluconeogenesis in the Offspring","deregulated nutrient sensing",0.3199707567691803,Yes
"Effects of SIRT6 silencing on collagen metabolism in human dermal fibroblasts","epigenetic alterations",1.273235559463501,Yes
"Protective effect of pyrroloquinoline quinine on ultraviolet A irradiation-induced human dermal fibroblast senescence in vitro proceeds via the anti-apoptotic sirtuin 1/nuclear factor-derived erythroid 2-related factor 2/heme oxygenase 1 pathway","cellular senescence",0.72437983751297,Yes
"Transcriptional activation of SIRT6 via FKHRL1/FOXO3a inhibits the Warburg effect in glioblastoma cells","epigenetic alterations",0.816586434841156,Yes
"ERRγ suppression by Sirt6 alleviates cholestatic liver injury and fibrosis","epigenetic alterations",1.110000491142273,Yes
"Sirt6 Deacetylase: A Potential Key Regulator in the Prevention of Obesity, Diabetes and Neurodegenerative Disease","epigenetic alterations",4.020193666219711,Yes
"Sirt6 Deacetylase: A Potential Key Regulator in the Prevention of Obesity, Diabetes and Neurodegenerative Disease","genome instability",0.0,Yes
"USP18 Stabilized FTO Protein to Activate Mitophagy in Ischemic Stroke Through Repressing m6A Modification of SIRT6","disabled macroautophagy",1.0253256559371948,Yes
"USP18 Stabilized FTO Protein to Activate Mitophagy in Ischemic Stroke Through Repressing m6A Modification of SIRT6","deregulated nutrient sensing",0.7686107158660889,Yes
"Melatonin improves stroke by inhibiting autophagy-dependent ferroptosis mediated by NCOA4 binding to FTH1","disabled macroautophagy",0.7764222025871277,Yes
"Melatonin improves stroke by inhibiting autophagy-dependent ferroptosis mediated by NCOA4 binding to FTH1","mitochondrial dysfunction",0.4714931845664978,Yes
"Melatonin improves stroke by inhibiting autophagy-dependent ferroptosis mediated by NCOA4 binding to FTH1","epigenetic alterations",0.5109196901321411,Yes
"Effect of breed on the expression of Sirtuins (Sirt1-7) and antioxidant capacity in porcine brain","None",0,No
"Melatonin protects chondrocytes from impairment induced by glucocorticoids via NAD + -dependent SIRT1","chronic inflammation",0.46723634004592896,Yes
"Hepatocyte-specific Sirt6 deficiency impairs ketogenesis","epigenetic alterations",0.7306028306484222,Yes
"Hepatocyte-specific Sirt6 deficiency impairs ketogenesis","deregulated nutrient sensing",0.4093831181526184,Yes
"Depot-specific regulation of NAD+/SIRTs metabolism identified in adipose tissue of mice in response to high-fat diet feeding or calorie restriction","epigenetic alterations",0.7911304831504822,Yes
"Depot-specific regulation of NAD+/SIRTs metabolism identified in adipose tissue of mice in response to high-fat diet feeding or calorie restriction","deregulated nutrient sensing",0.14828228950500488,Yes
"Human sirtuins are differentially sensitive to inhibition by nitrosating agents and other cysteine oxidants","epigenetic alterations",2.6735119819641113,Yes
"Human sirtuins are differentially sensitive to inhibition by nitrosating agents and other cysteine oxidants","mitochondrial dysfunction",0.9082544445991516,Yes
"A comparative study unraveling the effects of TNF-α stimulation on endothelial cells between 2D and 3D culture","None",0,No
"Sustained Activation of AMPK Enhances Differentiation of Human iPSC-Derived Cardiomyocytes via Sirtuin Activation","deregulated nutrient sensing",0.8395694494247437,Yes
"Sustained Activation of AMPK Enhances Differentiation of Human iPSC-Derived Cardiomyocytes via Sirtuin Activation","epigenetic alterations",0.7329265475273132,Yes
"LncRNA Blnc1 mediates the permeability and inflammatory response of cerebral hemorrhage by regulating the PPAR-γ/SIRT6/FoxO3 pathway","chronic inflammation",0.5696436166763306,Yes
"Quercetin inhibited the proliferation and invasion of hepatoblastoma cells through facilitating SIRT6-medicated FZD4 silence","None",0,No
"Cytoplasmic sirtuin 6 translocation mediated by p62 polyubiquitination plays a critical role in cadmium-induced kidney toxicity","disabled macroautophagy",0.6243492364883423,Yes
"Cytoplasmic sirtuin 6 translocation mediated by p62 polyubiquitination plays a critical role in cadmium-induced kidney toxicity","epigenetic alterations",0.5193332433700562,Yes
"Cytoplasmic sirtuin 6 translocation mediated by p62 polyubiquitination plays a critical role in cadmium-induced kidney toxicity","loss of proteostasis",0.4891534149646759,Yes
"Molecular cloning and characterization of porcine sirtuin genes","epigenetic alterations",0.6908526420593262,Yes
"Mechanism-based affinity capture of sirtuins","epigenetic alterations",2.6375718116760254,Yes
"Sirtuins: Possible Clinical Implications in Cardio and Cerebrovascular Diseases.","None",0,No
"Cyclic peptide-based potent human SIRT6 inhibitors","None",0,No
"LncRNA PU.1 AS regulates arsenic-induced lipid metabolism through EZH2/Sirt6/SREBP-1c pathway","None",0,No
"BxPC-3-Derived Small Extracellular Vesicles Induce FOXP3+ Treg through ATM-AMPK-Sirtuins-Mediated FOXOs Nuclear Translocations","deregulated nutrient sensing",0.5944464206695557,Yes
"BxPC-3-Derived Small Extracellular Vesicles Induce FOXP3+ Treg through ATM-AMPK-Sirtuins-Mediated FOXOs Nuclear Translocations","epigenetic alterations",0.6193635761737823,Yes
"&lt;p&gt;Sirt6-Mediated Endothelial-to-Mesenchymal Transition Contributes Toward Diabetic Cardiomyopathy via the Notch1 Signaling Pathway&lt;/p&gt;","epigenetic alterations",1.3239476680755615,Yes
"Sirt1 and Sirt6 Mediate Beneficial Effects of Rosiglitazone on Hepatic Lipid Accumulation","deregulated nutrient sensing",0.6259917616844177,Yes
"Sirt1 and Sirt6 Mediate Beneficial Effects of Rosiglitazone on Hepatic Lipid Accumulation","epigenetic alterations",1.115603506565094,Yes
"Decreased expression of SIRT6 promotes tumor cell growth correlates closely with poor prognosis of ovarian cancer.","epigenetic alterations",2.320505380630493,Yes
"Sirt6 deacetylase activity regulates circadian rhythms via Per2","epigenetic alterations",0.4267072081565857,Yes
"Sirtuin 6 inhibits MWCNTs-induced epithelial-mesenchymal transition in human bronchial epithelial cells via inactivating TGF-β1/Smad2 signaling pathway","epigenetic alterations",2.61124125123024,Yes
"Promotion of PTEN on apoptosis through PI3K/Akt signal in vascular smooth muscle cells of mice model of coronary heart disease","None",0,No
"DNA repair gene expression is associated with differential prognosis between HPV16 and HPV18 positive cervical cancer patients following radiation therapy","genome instability",0.6632464528083801,Yes
"The effect of baicalein-loaded Y-shaped miktoarm copolymer on spatial memory and hippocampal expression of DHCR24, SELADIN and SIRT6 genes in rat model of Alzheimer","None",0,No
"Ginsenosides Rc, as a novel SIRT6 activator, protects mice against high fat diet induced NAFLD","None",0,No
"miR-92a-3p promotes ox-LDL induced-apoptosis in HUVECs via targeting SIRT6 and activating MAPK signaling pathway","mitochondrial dysfunction",0.4376108646392822,Yes
"Increased Histone Acetylation and Decreased Expression of Specific Histone Deacetylases in Ultraviolet-Irradiated and Intrinsically Aged Human Skin In Vivo","epigenetic alterations",2.0315617322921753,Yes
"Aging and pathological aging signatures of the brain: through the focusing lens of SIRT6","epigenetic alterations",1.1309745609760284,Yes
"Curcumin promotes cholesterol efflux by regulating ABCA1 expression through miR-125a-5p/SIRT6 axis in THP-1 macrophage to prevent atherosclerosis","None",0,No
"Is There a Balance in Oxidative-Antioxidant Status in Blood Serum of Patients with Advanced Endometriosis?","mitochondrial dysfunction",0.7210604548454285,Yes
"Is There a Balance in Oxidative-Antioxidant Status in Blood Serum of Patients with Advanced Endometriosis?","telomere attrition",0.6124038100242615,Yes
"Total Sesquiterpene Glycosides from Loquat Leaves Ameliorate HFD‐Induced Insulin Resistance by Modulating IRS‐1/GLUT4, TRPV1, and SIRT6/Nrf2 Signaling Pathways","deregulated nutrient sensing",0.9347323775291443,Yes
"Large Yellow Tea Extract Ameliorates Metabolic Syndrome by Suppressing Lipogenesis through SIRT6/SREBP1 Pathway and Modulating Microbiota in Leptin Receptor Knockout Rats","dysbiosis",0.4576626420021057,Yes
"Reduction of H3K27cr Modification During DNA Damage in Colon Cancer","epigenetic alterations",1.385709434747696,Yes
"Reduction of H3K27cr Modification During DNA Damage in Colon Cancer","genome instability",1.5657764077186584,Yes
"Tea polyphenol EGCG ameliorates obesity-related complications by regulating lipidomic pathway in leptin receptor knockout rats","deregulated nutrient sensing",0.4934464991092682,Yes
"Discovery of a pyrrole-pyridinimidazole derivative as novel SIRT6 inhibitor for sensitizing pancreatic cancer to gemcitabine","epigenetic alterations",0.8563124537467957,Yes
"Restoring SIRT6 Expression in Hutchinson-Gilford Progeria Syndrome Cells Impedes Premature Senescence and Formation of Dysmorphic Nuclei","epigenetic alterations",1.0000653564929962,Yes
"Restoring SIRT6 Expression in Hutchinson-Gilford Progeria Syndrome Cells Impedes Premature Senescence and Formation of Dysmorphic Nuclei","cellular senescence",0.6214648485183716,Yes
"Restoring SIRT6 Expression in Hutchinson-Gilford Progeria Syndrome Cells Impedes Premature Senescence and Formation of Dysmorphic Nuclei","genome instability",0.6578625738620758,Yes
"Ursolic acid regulates aging process through enhancing of metabolic sensor proteins level","None",0,No
"Sirt6 deficiency impairs corneal epithelial wound healing","chronic inflammation",0.6349678039550781,Yes
"Overexpression of Sirt6 ameliorates sleep deprivation induced-cognitive impairment by modulating glutamatergic neuron function","None",0,No
"SIRT6 deficiency in endothelial cells exacerbates oxidative stress by enhancing HIF1α accumulation and H3K9 acetylation at the Ero1α promoter","epigenetic alterations",1.7087441682815552,Yes
"SIRT6 deficiency in endothelial cells exacerbates oxidative stress by enhancing HIF1α accumulation and H3K9 acetylation at the Ero1α promoter","mitochondrial dysfunction",0.8082454204559326,Yes
"High altitude exposure alters gene expression levels of DNA repair enzymes, and modulates fatty acid metabolism by SIRT4 induction in human skeletal muscle","genome instability",0.46230852603912354,Yes
"High altitude exposure alters gene expression levels of DNA repair enzymes, and modulates fatty acid metabolism by SIRT4 induction in human skeletal muscle","mitochondrial dysfunction",0.398776113986969,Yes
"Phosphodiesterase 4 inhibitor activates AMPK-SIRT6 pathway to prevent aging-related adipose deposition induced by metabolic disorder","deregulated nutrient sensing",0.8178867697715759,Yes
"Phosphodiesterase 4 inhibitor activates AMPK-SIRT6 pathway to prevent aging-related adipose deposition induced by metabolic disorder","chronic inflammation",0.4312354028224945,Yes
"Downregulation of FOXO6 in breast cancer promotes epithelial&amp;ndash;mesenchymal transition and facilitates migration and proliferation of cancer cells","None",0,No
"SIRT6 Protects Against Myocardial Ischemia–Reperfusion Injury by Attenuating Aging-Related CHMP2B Accumulation","disabled macroautophagy",0.8355646133422852,Yes
"SIRT6 Protects Against Myocardial Ischemia–Reperfusion Injury by Attenuating Aging-Related CHMP2B Accumulation","loss of proteostasis",0.5411199331283569,Yes
"SIRT6 Protects Against Myocardial Ischemia–Reperfusion Injury by Attenuating Aging-Related CHMP2B Accumulation","epigenetic alterations",0.9391460716724396,Yes
